ID,LCLAS_NM,MLSFC_NM,POI_ID,POI_NM,BHF_NM,ASSTN_NM,CL_CD,CL_NM,PNU,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,LI_NM,LNBR_NO,LEGALDONG_CD,ADSTRD_CD,RDNMADR_CD,RDNMADR_NM,BULD_NO,LC_LO,LC_LA,GID_CD,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KCDMTPO22N000000389,장소,문화시설,17864333,롯데시네마,의정부민락점,,100209,롯데시네마,4115010600108040006,경기도,의정부시,민락동,,804-6,4115010600,4115057800,411503181046,천보로,44,127.0963701,37.74435168,다사644717,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000390,장소,문화시설,17864624,메가박스,일산벨라시타점,,100212,메가박스,4128510600112370000,경기도,고양시 일산동구,백석동,,1237,4128510600,4128555100,412853193003,강송로,33,126.7923891,37.6423859,다사375605,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000391,장소,문화시설,17864798,메가박스,하남스타필드점,,100212,메가박스,4145010600106160000,경기도,하남시,신장동,,616,4145010600,4145053000,414502000019,미사대로,750,127.2236736,37.54541841,다사755496,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000392,장소,문화시설,17954346,CGV,김천율곡점,,100208,CGV,4715012000111230000,경상북도,김천시,율곡동,,1123,4715012000,4715064000,471503306078,혁신2로,15,128.1834542,36.11495212,라마615911,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000393,장소,문화시설,17954369,CGV,대구월성점,,100208,CGV,2729012000118460000,대구광역시,달서구,월성동,,1846,2729012000,2729060100,272903147040,조암로,29,128.5267135,35.82456701,라마927591,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000394,장소,문화시설,17954483,롯데시네마,은평점,,100209,롯데시네마,1138011400100630000,서울특별시,은평구,진관동,,63,1138011400,1138069000,113803000008,통일로,1050,126.9179161,37.637541,다사486599,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000395,장소,문화시설,17954553,롯데시네마,청주용암점,,100209,롯데시네마,4311112400117030000,충청북도,청주시 상당구,용암동,,1703,4311112400,4311172000,431113236001,1순환로,1233,127.5030804,36.60704497,라바002454,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000396,장소,문화시설,17954717,메가박스,경산하양점,,100212,메가박스,4729025021106070000,경상북도,경산시,하양읍,금락리,607,4729025021,4729025000,472903000047,대경로,765,128.8233216,35.9136507,마마194693,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000397,장소,문화시설,17966879,조이앤시네마,,,100202,일반극장/영화관,4511111700102880002,전라북도,전주시 완산구,고사동,,288-2,4511111700,4511151000,451114598335,전주객사3길,74-25,127.1422816,35.82101281,다마676583,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000398,장소,문화시설,17974519,메가박스,대구신세계점,,100212,메가박스,2714010200115060000,대구광역시,동구,신천동,,1506,2714010200,2714058000,271403142009,동부로,149,128.6289002,35.87783716,마마019651,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000399,장소,문화시설,17987343,메가박스,송파파크하비오점,,100212,메가박스,1171010800106180000,서울특별시,송파구,문정동,,618,1171010800,1171064200,117102005011,송파대로,111,127.1235503,37.48197601,다사667425,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000400,장소,문화시설,17997045,롯데시네마,인천아시아드점,,100209,롯데시네마,2826010600108260000,인천광역시,서구,연희동,,826,2826010600,2826053000,282603156064,봉수대로,806,126.6679429,37.54755498,다사265501,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000401,장소,문화시설,18005126,롯데시네마,파주운정점,,100209,롯데시네마,4148011700109270000,경기도,파주시,목동동,,927,4148011700,4148056000,414804853905,청암로17번길,17,126.7365497,37.72980502,다사327702,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000402,장소,문화시설,18008897,CGV,김해장유점,,100208,CGV,4825012900103020005,경상남도,김해시,대청동,,302-5,4825012900,4825062000,482503335033,삼문로,12,128.8021295,35.19194316,마라185892,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000403,장소,문화시설,18011430,메가박스,파주운정점,,100212,메가박스,4148010800104830003,경기도,파주시,야당동,,483-3,4148010800,4148057000,414803012061,경의로,989,126.7587304,37.70575721,다사346676,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000404,장소,문화시설,18016545,CGV,광주충장로점,,100208,CGV,2911013000100290002,광주광역시,동구,충장로4가,,29-2,2911013000,2911052500,291103162073,중앙로,163,126.9131985,35.14882617,다라465838,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000405,장소,문화시설,18017221,CGV,평택소사점,,100208,CGV,4122011800110900002,경기도,평택시,비전동,,1090-2,4122011800,4122062000,412203188116,평남로,862,127.1115197,37.00056599,다바654891,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000406,장소,문화시설,18017621,메가박스,창동점,,100212,메가박스,1132010700107150014,서울특별시,도봉구,창동,,715-14,1132010700,1132051500,113203005039,도봉로,558,127.0387763,37.65461871,다사593617,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000407,장소,문화시설,18021205,CGV,광양엘에프스퀘어점,,100208,CGV,4623025035118340000,전라남도,광양시,광양읍,덕례리,1834,4623025035,4623025000,462303283036,순광로,466,127.5654884,34.96182037,라라059629,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000408,장소,문화시설,18021223,CGV,산본점,,100208,CGV,4141010400111420002,경기도,군포시,산본동,,1142-2,4141010400,4141062000,414103200025,번영로,505,126.9331645,37.35881719,다사498290,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000409,장소,문화시설,18021247,CGV,하단아트몰링점,,100208,CGV,2638010300105260006,부산광역시,사하구,하단동,,526-6,2638010300,2638056200,263803006030,낙동남로,1413,128.9663119,35.10676047,마라336800,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000410,장소,문화시설,18043698,롯데시네마,대영점,,100209,롯데시네마,2611014000100120001,부산광역시,중구,남포동5가,,12-1,2611014000,2611058000,261103125004,비프광장로,37,129.0294988,35.09864672,마라394792,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000411,장소,문화시설,18064341,CGV,광양점,,100208,CGV,4623011000106240024,전라남도,광양시,금호동,,624-24,4623011000,4623055000,462303285009,금호로,26,127.723102,34.93548509,라라203600,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000412,장소,문화시설,18065317,예산시네마,,,100202,일반극장/영화관,4481025023102330004,충청남도,예산군,예산읍,대회리,233-4,4481025023,4481025000,448103263044,천변로,160,126.8479492,36.67613043,다바417533,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000413,장소,문화시설,18065567,롯데시네마,수유점,,100209,롯데시네마,1130510200104490001,서울특별시,강북구,번동,,449-1,1130510200,1130559500,113053005039,도봉로,308,127.0238534,37.63566803,다사579596,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000414,장소,문화시설,18067385,거제연육교자동차극장,,,100207,자동차전용극장,4831032023106000000,경상남도,거제시,동부면,구천리,600,4831032023,4831032000,483104811091,구천5길,23,128.6384551,34.81176091,마라041469,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000415,장소,문화시설,18073937,메가박스,송도점,,100212,메가박스,2818510600101760005,인천광역시,연수구,송도동,,176-5,2818510600,2818584000,281854256367,송도과학로16번길,33-4,126.6627919,37.37867419,다사258313,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000416,장소,문화시설,18078499,메가박스,양산점,,100212,메가박스,4833010300106850006,경상남도,양산시,중부동,,685-6,4833010300,4833051500,483303338003,강변로,440,129.0268902,35.33833221,마마387058,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000417,장소,문화시설,18079009,시티극장,,,100202,일반극장/영화관,4111513400100130008,경기도,수원시 팔달구,매산로1가,,13-8,4111513400,4111566000,411154328419,향교로1번길,22-7,127.0006456,37.26879353,다사557189,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000418,장소,문화시설,18122126,메가박스,시흥배곧점,,100212,메가박스,4139013500101990001,경기도,시흥시,배곧동,,199-1,4139013500,4139059700,413903350762,배곧3로,96,126.7305286,37.36981332,다사318303,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000419,장소,문화시설,18130869,CGV,경기광주점,,100208,CGV,4161011200100160001,경기도,광주시,역동,,16-1,4161011200,4161051000,416103211038,중앙로,89,127.2585913,37.4076262,다사786343,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000420,장소,문화시설,18131259,메가박스,남포항점,,100212,메가박스,4711125621111340000,경상북도,포항시 남구,오천읍,원리,1134,4711125621,4711125600,471114709608,하원로47번길,9,129.403347,35.9744824,마마716769,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000421,장소,문화시설,18131957,씨네Q,충주연수점,,100202,일반극장/영화관,4313011800113250000,충청북도,충주시,연수동,,1325,4313011800,4313063000,431302238004,번영대로,211,127.9411245,36.98749274,라바392877,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000422,장소,문화시설,18132049,메가박스,삼천포점,,100212,메가박스,4824011800112650000,경상남도,사천시,실안동,,1265,4824011800,4824051000,482403334050,해안관광로,109-10,128.0370843,34.94938672,라라490617,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000423,장소,문화시설,18134945,합천시네마,,,100202,일반극장/영화관,4889025021105120000,경상남도,합천군,합천읍,합천리,512,4889025021,4889025000,488904844117,남정길,76,128.157644,35.56766182,라마595303,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000424,장소,문화시설,18142765,CGV,건대입구점,,100208,CGV,1121510500100090004,서울특별시,광진구,자양동,,9-4,1121510500,1121584700,112154112317,아차산로30길,26,127.0670307,37.53976138,다사617490,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000425,장소,문화시설,18142796,DMZ시네마,,,100202,일반극장/영화관,4279033028107370000,강원도,화천군,상서면,산양리,737,4279033028,4279033000,427903013022,영서로,7739,127.6625306,38.2099455,라아142233,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000426,장소,문화시설,18144265,메가박스,고양스타필드점,,100212,메가박스,4128111200103700000,경기도,고양시 덕양구,동산동,,370,4128111200,4128158000,412812192001,고양대로,1955,126.8937974,37.64661944,다사465609,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000427,장소,문화시설,18152265,롯데시네마,위례점,,100209,롯데시네마,4113110800105050000,경기도,성남시 수정구,창곡동,,505,4113110800,4113162500,411313000238,위례광장로,104,127.14121,37.47363447,다사682416,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000428,장소,문화시설,18159302,CGV,나주점,,100208,CGV,4617013400102030003,전라남도,나주시,빛가람동,,203-3,4617013400,4617062000,461704685290,상야4길,16-16,126.7929484,35.02390453,다라354701,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000429,장소,문화시설,18162816,CGV,제주노형점,,100208,CGV,5011012200112880005,제주특별자치도,제주시,노형동,,1288-5,5011012200,5011066000,501103349042,노형로,407,126.4782974,33.48578746,다나050997,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000430,장소,문화시설,18163525,메가박스,마곡점,,100212,메가박스,1150010500107970001,서울특별시,강서구,마곡동,,797-1,1150010500,1150060300,115002005007,공항대로,247,126.8350607,37.55933279,다사412513,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
